0.000000000000000000e+00
2.800235106699999932e+01
1.349338596399999979e+01
2.935665292699999895e+01
4.554609681899999885e+01
2.164792161800000159e+01
1.894518613199999990e+01
1.936500236799999897e+01
1.669183109900000161e+01
2.759174885299999858e+01
1.948237326599999975e+01
1.519878416399999921e+01
2.785248434000000017e+01
1.733792916999999933e+00
1.797104218000000087e+00
3.184822353899999925e+01
