0.000000000000000000e+00
-3.358402297915625923e+02
-2.673773191605674810e+02
-3.631584654318305638e+02
-2.018703920543531467e+02
-3.122093160468176052e+02
-2.883978114317451400e+02
-3.014601604138000539e+02
-2.723592116253770428e+02
-3.489788519363471551e+02
-2.740610413570693709e+02
-2.533374591619532339e+02
-3.055673092142310452e+02
-2.018688768803137066e+02
-2.018694909441705363e+02
-2.931109998336694957e+02
