0.000000000000000000e+00
9.000000000000000222e-01
8.639999999999999902e-01
8.294399999999999551e-01
7.962623999999999258e-01
7.644119039999999199e-01
7.338354278399998876e-01
7.044820107263998210e-01
6.763027302973437793e-01
6.492506210854499527e-01
6.232805962420319146e-01
5.983493723923506424e-01
5.744153974966565990e-01
5.514387815967902728e-01
5.293812303329186175e-01
5.082059811196018018e-01
